DATEPRD,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
16-Sep-14,0,0,32.71,19.76,100,32.71,89.88,3.64,172.69,25961.73,5107.41
17-Sep-14,0,0,32.69,19.76,97.92,32.69,89.97,3.7,174,26227.86,5166.83
18-Sep-14,0,0,32.63,19.82,97.92,32.63,90.45,3.64,173.91,25943.75,5249.76
19-Sep-14,0,0,32.53,19.98,97.92,32.53,91.08,3.54,172.94,26026.36,5241.17
20-Sep-14,0,0,32.31,19.92,97.92,32.31,91.53,3.3,177.56,26578.96,5247.55
21-Sep-14,0,0,32.37,19.75,97.92,32.37,91.26,3.36,174.02,26161.34,5273.25
22-Sep-14,0,0,32.34,19.87,97.92,32.34,91.43,3.32,173.94,26135.7,5349.97
23-Sep-14,0,0,32.45,19.92,100,32.45,91.28,3.42,174.28,26225.6,5330.73
24-Sep-14,0,0,32.38,19.92,100,32.38,91.45,3.35,173.7,26365.14,5397.37
25-Sep-14,0,0,32.53,19.76,100,32.53,90.64,3.5,174.24,26466.48,5398.05
26-Sep-14,0,0,32.57,19.64,100,32.57,90.38,3.56,174.24,26482.26,5372.07
27-Sep-14,0,0,32.64,19.64,100,32.64,90.1,3.61,172.71,26408.22,5386.61
28-Sep-14,0,0,32.55,19.72,100,32.55,90.26,3.53,172.14,26269.98,5346.96
29-Sep-14,0,0,34.4,19.62,9.95,34.4,90.05,5.9,9.02,2056.66,319.02
30-Sep-14,0,0,31.89,18.05,65.1,31.89,89.3,3.31,137.42,35158.14,4258.36
1-Oct-14,0,0,32.26,19.29,100,32.26,90.24,3.56,166.2,26984.19,5370.59
2-Oct-14,0,0,32.42,19.57,100,32.42,90.03,3.71,175.55,27981.78,5309.76
3-Oct-14,0,0,33.04,19.46,100,33.04,88.96,3.85,160.1,25013.59,5166.48
4-Oct-14,0,0,32.55,19.53,100,32.55,90.01,3.81,167.59,25694.38,5233.29
5-Oct-14,0,0,32.57,19.67,100,32.57,90.39,3.78,165.77,25390.24,5299.92
6-Oct-14,0,0,32.71,19.47,100,32.71,88.83,3.97,164.91,25225.94,5277.47
7-Oct-14,0,0,32.82,19.26,100,32.82,86.92,4.08,166.42,24878.06,5072.84
8-Oct-14,0,0,32.65,19.53,97.92,32.65,89.17,3.9,163.67,25533.01,5169.64
9-Oct-14,0,0,32.62,19.54,100,32.62,89.28,3.86,177.41,27476.56,5160.04
10-Oct-14,0,0,32.52,19.51,100,32.52,89.68,3.75,179.64,27771.49,4923.91
11-Oct-14,0,0,32.6,19.6,100,32.6,89.87,3.87,177.49,27391.38,4914.16
12-Oct-14,0,0,32.39,19.59,100,32.39,90.32,3.64,176.78,27260.14,4911.84
13-Oct-14,0,0,32.19,19.72,100,32.19,91.06,3.45,175.48,27143.69,5068.16
14-Oct-14,0,0,32.26,19.66,100,32.26,90.98,3.5,175.31,27122.76,5096.35
15-Oct-14,0,0,32.31,19.7,100,32.31,90.67,3.55,175.49,27058.06,5033.17
16-Oct-14,0,0,32.42,19.45,100,32.42,89.96,3.67,174.39,26857.15,4947.79
17-Oct-14,0,0,32.55,19.47,100,32.55,90.14,3.8,173.81,26854.71,4930.24
18-Oct-14,0,0,32.71,19.36,100,32.71,89.1,3.98,174.6,27040.82,4925.68
19-Oct-14,0,0,32.68,19.31,100,32.68,88.46,3.92,175.34,27150.51,4916.06
20-Oct-14,0,0,32.39,19.35,100,32.39,90.31,3.62,173.65,26962.29,4908.41
21-Oct-14,0,0,32.59,19.22,100,32.59,89.8,3.83,177.17,27208.31,4896.4
22-Oct-14,0,0,32.45,19.24,100,32.45,89.91,3.69,176.38,27221,4986.33
23-Oct-14,0,0,32.74,19.38,100,32.74,88.69,4,176.37,27317.35,4905.36
24-Oct-14,0,0,32.69,19.4,100,32.69,88.92,3.92,176.78,27346.14,4947.71
25-Oct-14,0,0,32.78,19.27,100,32.78,87.94,4.03,178.54,27675.31,4972.32
26-Oct-14,0,0,32.82,19.16,100,32.82,87.2,4.06,187.27,28884.47,5004
27-Oct-14,0,0,32.58,19.33,100,32.58,89.03,3.86,178.98,27669.03,4956.58
28-Oct-14,0,0,32.5,19.26,100,32.5,89.05,3.84,178.74,27565.18,4888.46
29-Oct-14,0,0,37.01,18.76,76.38,37.01,89.54,9.03,159.75,24526.98,4452.03
30-Oct-14,0,0,32.6,19.23,99.56,32.6,89.94,3.87,177.39,27188.14,4883.35
31-Oct-14,0,0,32.59,19.27,100,32.59,90.04,3.86,178.64,27727.91,4837.34
1-Nov-14,0,0,32.71,19.22,100,32.71,88.97,3.95,177.31,27475.22,4802.78
2-Nov-14,0,0,32.71,19.11,100,32.71,88.5,3.95,180.04,27890.65,4894.83
3-Nov-14,0,0,32.63,19.26,100,32.63,89.63,3.85,190.44,29476.38,4757.51
4-Nov-14,0,0,32.27,19.24,100,32.27,90.45,3.48,187.73,29123.29,4786.16
5-Nov-14,0,0,32.31,19.27,100,32.31,90.55,3.55,185.04,28778.19,4785.83
6-Nov-14,0,0,32.7,19.2,100,32.7,89.48,3.95,185.14,28778.77,4783.05
7-Nov-14,0,0,32.72,19,100,32.72,88.54,4.01,189.55,29254.95,4771.91
8-Nov-14,0,0,32.65,19.15,100,32.65,89.05,3.99,189.18,29550.08,5063.75
9-Nov-14,0,0,32.65,19.16,100,32.65,89.47,4.02,187.68,29544.1,5126.75
10-Nov-14,0,0,32.58,19.26,100,32.58,90.16,3.84,179.26,29164.59,4987.55
11-Nov-14,0,0,32.51,19.19,100,32.51,89.93,3.86,186.41,29509.61,5102.76
12-Nov-14,0,0,32.76,18.94,100,32.76,87.81,4.12,187.16,29293.8,4901.06
13-Nov-14,0,0,32.6,19.07,100,32.6,89.4,3.96,184.54,28966.37,4811.7
14-Nov-14,0,0,32.72,18.97,100,32.72,88.39,4.09,184.34,28872.38,4812.36
15-Nov-14,0,0,32.77,18.88,100,32.77,87.7,4.13,186.2,29083.07,4794.98
16-Nov-14,0,0,32.72,18.87,100,32.72,87.76,4.08,183.7,28709.71,4869.33
17-Nov-14,0,0,32.42,18.94,100,32.42,88.97,3.79,181.31,27860.48,4966.4
18-Nov-14,0,0,32.45,18.96,100,32.45,89.25,3.83,186.42,28473.87,4912.12
19-Nov-14,0,0,32.37,18.99,100,32.37,89.62,3.74,181.77,27811.87,4799.02
20-Nov-14,0,0,32.07,19.05,100,32.07,90.19,3.47,184.03,28222.09,4745.71
21-Nov-14,0,0,31.97,18.99,100,31.97,90.04,3.39,183,28181.69,4718.72
22-Nov-14,0,0,32.22,18.7,100,32.22,88.48,3.65,182.72,28054.03,4716.01
23-Nov-14,0,0,31.89,18.97,100,31.89,90.01,3.29,176.44,27585.51,4709.5
24-Nov-14,0,0,32.5,18.85,36.98,32.5,89.71,3.9,50.87,7747.26,1376.43
28-Nov-14,0,0,50.51,10.93,30.87,50.51,68.86,20.97,58.69,9146.29,836.01
29-Nov-14,0,0,83.15,11.3,16.58,83.15,61.39,53.79,146.09,24443.97,828.47
1-Jan-15,0,0,109.87,3.87,7.94,109.87,31.8,81.11,14.94,2666.65,251.95
2-Jan-15,0,0,90.65,10.67,26.5,90.65,52.86,61.73,782.75,117687.8,226.18
3-Jan-15,0,0,85.89,22.58,27.87,85.89,62.63,56.7,871.14,141238.56,237.97
4-Jan-15,0,0,83.78,24.38,27.86,83.78,63.09,54.83,855.13,125297.08,237.93
5-Jan-15,0,0,83.32,25.33,27.84,83.32,62.52,54.21,838.83,122544.67,235.74
6-Jan-15,0,0,81.48,26.06,28.28,81.48,63.92,52.63,834.13,121244.68,239.98
7-Jan-15,0,0,80.83,26.49,28.31,80.83,62.37,51.88,859.23,125729.03,238
8-Jan-15,0,0,79.32,26.9,28.32,79.32,62.45,50.23,829.95,120372.4,234.26
9-Jan-15,0,0,79.24,25.98,20.46,79.24,61.22,50.15,532.53,77253.85,179.11
10-Jan-15,0,0,75.27,25.86,25.64,75.27,60.88,44.76,786.25,114011.46,245.21
11-Jan-15,0,0,61.84,29.07,36.2,61.84,70.55,32,1069.61,154367.68,340.95
12-Jan-15,0,0,71.45,28.28,30.26,71.45,63.44,41.65,859.51,124574.14,254.88
13-Jan-15,0,0,71.29,28.42,30.19,71.29,63.68,41.69,865.58,126008.15,255.41
14-Jan-15,0,0,70.95,28.53,30.25,70.95,63.9,41.15,775.25,113698.05,247.41
15-Jan-15,0,0,70.85,28.43,30.25,70.85,64.14,41.16,827.2,120132.22,457.43
16-Jan-15,0,0,70.36,28.46,30.27,70.36,64.87,40.65,839.36,119289.82,439.91
17-Jan-15,0,0,70.06,28.42,30.29,70.06,65.28,40.34,776.66,114069.04,419.25
18-Jan-15,0,0,70.06,28.42,30.29,70.06,65.28,40.34,819.66,119879.93,419.38
19-Jan-15,0,0,70.06,28.42,30.29,70.06,65.28,40.34,829.23,120889.59,423.32
20-Jan-15,0,0,69.47,27.96,28.22,69.47,68.3,40.01,767.76,112293.95,472.87
21-Jan-15,0,0,65.12,28.41,32.55,65.12,70.4,36.43,948.12,139195.83,538.49
22-Jan-15,0,0,64.49,28.46,33.33,64.49,70.19,35.82,944.39,139604.56,510.55
23-Jan-15,0,0,64.51,28.16,33.08,64.51,66.92,35.82,924.64,137135.43,493.6
24-Jan-15,0,0,63.88,28.1,32.4,63.88,70.59,35.19,902.12,133129.55,478.8
25-Jan-15,0,0,63.91,28.14,32.44,63.91,68.75,35.25,890.65,132640.16,479.03
26-Jan-15,0,0,63.44,28.06,32.43,63.44,70.98,34.87,886.77,131879.14,474.38
27-Jan-15,0,0,63.14,28.04,33.17,63.14,70.3,34.57,943.93,138718.34,637.54
28-Jan-15,0,0,62.34,27.89,33.2,62.34,68.77,33.76,927.74,136482.98,475.45
29-Jan-15,0,0,61.27,27.97,33.2,61.27,70.82,32.63,925.05,137159.06,472.87
30-Jan-15,0,0,60.72,28.02,33.19,60.72,70.28,32.11,898.87,132438.97,452.6
31-Jan-15,0,0,59.9,28.06,33.19,59.9,70.54,31.24,885.57,128826.66,517.77
1-Feb-15,0,0,58.83,27.98,33.22,58.83,70.46,30.15,913.75,134764.67,532.07
2-Feb-15,0,0,58.1,27.98,33.22,58.1,70.66,29.52,875.95,129278.27,449.13
3-Feb-15,0,0,57.18,28.12,33.23,57.18,71.16,28.6,873.07,129445.49,764.48
4-Feb-15,0,0,56.97,28.03,35.01,56.97,70.74,28.46,554,88290.66,479.84
5-Feb-15,0,0,31.98,24.06,28.97,31.98,72.91,3.13,89.29,14766.24,36.34
6-Feb-15,0,0,44.55,27.51,59.62,44.55,73.4,16.02,1162.07,176360.07,746.56
7-Feb-15,0,0,54.68,27.35,33.34,54.68,70.45,26.22,810.62,125387.25,451.09
8-Feb-15,0,0,56.17,27.3,24.18,56.17,69.22,27.74,433.41,69589.35,239.72
9-Feb-15,0,0,55.87,26.63,26.44,55.87,70.53,27.26,381.15,62260.6,184.76
10-Feb-15,0,0,55.37,27.78,33.18,55.37,70.9,26.73,812.31,124876.92,524.67
11-Feb-15,0,0,55.45,28.01,33.22,55.45,68.77,26.67,708.94,108457.09,604.37
12-Feb-15,0,0,55.6,28.25,33.22,55.6,69.98,26.83,697.18,106358.9,597.27
13-Feb-15,0,0,55.19,28.1,32.8,55.19,69.66,26.73,710.02,108166.32,600.36
14-Feb-15,0,0,55.78,28.49,33.32,55.78,70.49,27.14,706.05,107370.97,610.41
15-Feb-15,0,0,55.55,28.12,32.56,55.55,68.37,27.21,704.3,106814.55,606.41
16-Feb-15,0,0,56.45,28.57,33.27,56.45,69.07,27.81,702.34,106691.18,568.78
17-Feb-15,0,0,56.53,28.84,31.14,56.53,69.35,27.85,683.84,105013.34,574.13
18-Feb-15,0,0,57.02,28.96,33.29,57.02,67.77,28.35,716.3,107076.04,551.18
19-Feb-15,0,0,57.04,29.06,33.28,57.04,68.24,28.36,724.37,107743.56,561.76
20-Feb-15,0,0,57.04,29.2,33.25,57.04,70.32,28.09,706.94,105677.47,636.68
21-Feb-15,0,0,56.76,29.26,33.14,56.76,72.2,28.06,689.52,102956.52,607.17
22-Feb-15,0,0,56.48,29.16,33.19,56.48,71.12,27.79,717.38,107037.19,596.07
23-Feb-15,0,0,56.64,29.06,33.18,56.64,68.52,27.93,716.15,107725.13,560.52
24-Feb-15,0,0,56.56,29.11,33.09,56.56,70.55,27.65,699.15,103855.93,572.94
25-Feb-15,0,0,56.38,29.29,33.08,56.38,72.19,27.64,705.72,103379.96,578.13
26-Feb-15,0,0,56.59,29.12,33.08,56.59,70.29,27.87,704.86,103475.58,526.68
27-Feb-15,0,0,56.6,29.15,33.11,56.6,68.96,27.91,709.02,105429.21,694.76
28-Feb-15,0,0,56.94,28.88,32.11,56.94,68.01,28.11,670.85,102425.78,659.22
1-Mar-15,0,0,55.28,29.13,33.78,55.28,70.14,26.6,716.24,108722.61,696.62
2-Mar-15,0,0,54.71,29.3,33.86,54.71,73.07,26.11,713.85,108177.85,694.49
3-Mar-15,0,0,54.72,29.28,33.95,54.72,71.69,26.14,717.16,108139.68,688.67
4-Mar-15,0,0,53.76,29.13,32.04,53.76,72.68,25.42,715.86,108076.93,669.33
5-Mar-15,0,0,54.27,29.21,34.18,54.27,71.04,25.65,718.68,108784.14,695.77
6-Mar-15,0,0,54.12,29.11,34.25,54.12,71.1,25.46,697.73,105053.88,696.23
7-Mar-15,0,0,54.11,28.87,34.36,54.11,68.55,25.42,693.61,105168.18,698.35
8-Mar-15,0,0,53.83,29.01,33.66,53.83,71.86,25.15,691.71,104777.78,697.43
9-Mar-15,0,0,53.48,28.84,34.59,53.48,71.55,24.81,706.94,106179.05,704.74
10-Mar-15,0,0,53.01,28.69,34.81,53.01,71.98,24.33,705.8,104809.48,705.24
11-Mar-15,0,0,52.81,28.86,34.95,52.81,72.52,24.15,706.67,104706.64,709.84
12-Mar-15,0,0,52.43,28.86,35.11,52.43,72.96,23.77,707.62,104988.43,733.43
13-Mar-15,0,0,52.15,28.71,35.23,52.15,72.51,23.5,700.36,105134.46,712.21
14-Mar-15,0,0,51.7,28.87,35.47,51.7,73.47,23.06,708.18,105583.8,716.34
15-Mar-15,0,0,51.51,28.7,35.57,51.51,72.68,22.84,703.7,103867.87,719.69
16-Mar-15,0,0,51.18,28.51,35.66,51.18,71.85,22.52,712.24,104653.54,732.26
17-Mar-15,0,0,50.53,28.34,35.71,50.53,71.84,21.86,721.35,105072.33,716.81
18-Mar-15,0,0,50.03,28.69,35.52,50.03,74.43,21.27,722.86,105086.24,712.3
19-Mar-15,0,0,50.71,27.94,34.87,50.71,73.13,22,713.91,104494.33,703.86
20-Mar-15,0,0,50.33,27.57,34.88,50.33,72.77,21.62,733.31,106881.59,762.44
21-Mar-15,0,0,49.8,27.45,34.88,49.8,73.47,21.1,740.9,107716.61,716.64
22-Mar-15,0,0,51.97,27.23,11.63,51.97,69.48,23.12,91.33,13844.81,92.74
25-Mar-15,0,0,51.37,21.14,13.31,51.37,67.06,22.09,44.33,6696.26,45.81
26-Mar-15,0,0,51.78,25.19,35.35,51.78,71.18,21.61,736.05,108155.79,732.59
27-Mar-15,0,0,51.56,26.96,35,51.56,73.93,22.66,741.77,106792.82,712.21
28-Mar-15,0,0,51.11,26.85,34.94,51.11,71.77,22.38,706.56,94615.72,707.68
29-Mar-15,0,0,50.22,27.25,33.42,50.22,74.12,21.46,666.68,95840.04,663.72
30-Mar-15,0,0,49.88,27.16,34.18,49.88,73.72,20.89,697.6,100737.04,712.34
31-Mar-15,0,0,49.37,27.2,35.01,49.37,73.44,20.6,708.43,100674.93,705.88
1-Apr-15,0,0,48.94,27.09,35.06,48.94,73.48,20.22,681.4,99765.66,699.44
2-Apr-15,0,0,48.53,27.18,35.21,48.53,73.78,19.84,696.82,101558.45,701.72
3-Apr-15,0,0,48.3,27.56,35.25,48.3,74.29,19.55,692.08,99344.03,697.96
4-Apr-15,0,0,48.32,27.5,35.34,48.32,73.87,19.61,691.59,100578.02,697.87
5-Apr-15,0,0,48.24,27.31,35.32,48.24,73.72,19.55,687.75,100294.83,692.46
6-Apr-15,0,0,48.19,27.32,35.35,48.19,73.29,19.51,687.95,100035.75,702.27
7-Apr-15,0,0,48.14,27.18,35.14,48.14,73.78,19.46,680.56,98875.15,649.52
8-Apr-15,0,0,47.96,27.16,35.12,47.96,73.39,19.3,683.38,99076.16,651.39
9-Apr-15,0,0,47.88,27.01,35.1,47.88,71.29,19.2,680.74,98786.85,649.11
10-Apr-15,0,0,47.62,26.98,35.11,47.62,71.71,18.94,673.76,98601.32,651.83
11-Apr-15,0,0,47.41,26.84,35.13,47.41,72.03,18.73,676.68,98252.02,649.33
12-Apr-15,0,0,47.31,26.76,35.15,47.31,70.63,18.61,678.43,99254.25,649.18
13-Apr-15,0,0,47.12,26.83,35.17,47.12,72.66,18.44,677.43,101585.6,658.36
14-Apr-15,0,0,47.36,26.89,35.32,47.36,71.65,18.67,682.49,102365.51,684.41
15-Apr-15,0,0,47.39,27.1,34.55,47.39,74.02,18.68,682.37,101142.3,693.71
16-Apr-15,0,0,47.65,27.11,35.3,47.65,74.26,18.97,688.32,102173.74,710.17
17-Apr-15,0,0,47.89,27.3,34.6,47.89,74.66,19.2,696.2,103552.83,716.98
18-Apr-15,0,0,48.22,27.18,34.59,48.22,74.6,19.54,689.54,102675.47,730.26
19-Apr-15,0,0,48.77,27.24,34.55,48.77,74.61,20.1,695.3,100431.95,736.6
20-Apr-15,0,0,48.96,27.31,35.29,48.96,74.87,20.27,696.95,101189.33,737.04
21-Apr-15,0,0,48.99,27.14,35.28,48.99,74.83,20.28,702.6,103411.56,700.17
22-Apr-15,0,0,48.91,27.05,35.28,48.91,74.95,20.2,702.84,102824.3,715.57
23-Apr-15,0,0,48.79,26.92,35.26,48.79,74.82,19.84,590.64,85441.99,668.53
24-Apr-15,0,0,48.79,26.95,35.26,48.79,74.44,19.53,588.04,85113.7,667.12
25-Apr-15,0,0,48.51,26.81,35.25,48.51,74.14,19.3,582.39,84282.58,674.75
26-Apr-15,0,0,48.2,26.78,35.3,48.2,74.33,18.99,582.17,84159.26,664.29
27-Apr-15,0,0,48.33,26.77,35.3,48.33,73.86,19.07,585.19,84352.35,667.02
28-Apr-15,0,0,48.65,26.68,35.1,48.65,73.12,19.39,579.58,83410.89,656.95
29-Apr-15,0,0,48.45,26.76,35.1,48.45,73.43,19.42,580.26,83228.16,821.71
30-Apr-15,0,0,48.05,26.68,35.13,48.05,73.99,19.21,583.11,83630.95,812.34
1-May-15,0,0,47.85,26.59,35.14,47.85,74.17,19.13,582.93,83165.67,812
2-May-15,0,0,47.68,26.62,35.14,47.68,74.17,18.98,578.2,82379.4,808.7
3-May-15,0,0,47.73,26.54,35.12,47.73,72.16,18.92,570.35,82201.52,805.79
4-May-15,0,0,47.62,26.46,35.13,47.62,71.49,18.84,559.85,81392.88,812.06
5-May-15,0,0,47.42,26.46,35.13,47.42,71.93,18.72,559.22,81809.62,809.91
6-May-15,0,0,47.36,26.43,35.08,47.36,71.66,18.65,547.96,80050.63,808.91
7-May-15,0,0,46.91,26.35,35.08,46.91,73.4,18.19,549.33,79722.99,806.03
8-May-15,0,0,46.83,26.48,35.09,46.83,73.47,18.1,542.91,80974.09,805.7
9-May-15,0,0,46.73,26.39,35.13,46.73,72.58,18.04,545.05,79297.76,808.34
10-May-15,0,0,46.56,26.49,35.22,46.56,73.46,17.86,546.42,79706.19,808.58
11-May-15,0,0,46.64,26.31,35.24,46.64,71.06,17.96,546.98,79687.36,805.68
12-May-15,0,0,46.65,26.28,35.27,46.65,70.52,17.94,546.48,79501.17,804.96
13-May-15,0,0,46.39,26.19,35.19,46.39,73.47,17.75,540.49,78494.13,798.07
14-May-15,0,0,46.18,26.24,35.19,46.18,73.8,17.61,555.57,80563.12,787.73
15-May-15,0,0,46.17,26.3,35.18,46.17,73.29,17.59,555.33,80361.46,784.68
16-May-15,0,0,45.98,26.23,35.18,45.98,73.19,17.39,558.78,80609.89,783.88
17-May-15,0,0,45.91,26.21,35.19,45.91,73.47,17.32,557.27,80683.63,782.75
18-May-15,0,0,45.93,26.19,35.19,45.93,72.9,17.36,553.86,80671.96,781.86
19-May-15,0,0,45.79,26.28,35.26,45.79,72.91,17.17,557.58,80647.26,781.26
20-May-15,0,0,45.53,26.38,35.28,45.53,74.38,16.93,557.21,80458.05,779.83
21-May-15,0,0,45.77,26.24,35.28,45.77,72.62,17.18,549.51,80350.86,790.07
22-May-15,0,0,45.56,26.16,35.25,45.56,73.23,16.94,542.28,79173.75,864.59
23-May-15,0,0,45.4,26.19,35.25,45.4,73.98,16.69,514.19,77929.62,785.97
24-May-15,0,0,45.67,26.09,35.27,45.67,73.08,16.65,550.41,80793.27,885.79
25-May-15,0,0,45.49,26.12,35.29,45.49,74.24,16.75,518.83,76359.67,825.66
26-May-15,0,0,45.45,26.12,35.3,45.45,74.42,16.76,535.65,78730.33,815.82
27-May-15,0,0,45.57,26.1,34.52,45.57,73.52,16.66,526.44,77088.23,817.45
28-May-15,0,0,45.43,26.04,34.53,45.43,73.46,16.5,536.59,79098.49,906
29-May-15,0,0,45.81,26.02,35.19,45.81,72.32,16.86,540.6,79514.83,849.62
30-May-15,0,0,45.63,26.06,35.1,45.63,74.09,16.7,535.15,78982.31,879.7
31-May-15,0,0,45.61,26.03,34.36,45.61,73.58,16.69,535.06,79220.26,803.44
1-Jun-15,0,0,42.62,26.02,37.98,42.62,73.28,13.64,568.68,84724.23,917.59
2-Jun-15,0,0,38.76,26.35,41.18,38.76,73.78,9.74,602.67,90049.34,973.87
3-Jun-15,0,0,38.18,26.52,41.17,38.18,76.48,9.19,598.36,88851.86,959.16
4-Jun-15,0,0,37.36,26.73,42.17,37.36,76.67,8.36,607.86,89887.7,944.39
5-Jun-15,0,0,35.72,26.68,44.21,35.72,76.01,6.73,629.6,91736.93,940.54
6-Jun-15,0,0,35.79,26.57,44.18,35.79,73.88,6.81,627.77,91422.17,940.43
7-Jun-15,0,0,41.38,23.86,23.98,41.38,71.32,12.33,234.46,35078.5,415.97
8-Jun-15,0,0,37.2,26.4,42.25,37.2,77.14,8.49,609.25,88619.25,924.37
9-Jun-15,0,0,34.35,26.83,46.13,34.35,78.27,5.62,647.22,94044.65,961.19
10-Jun-15,0,0,31.26,26.96,67.52,31.26,78.73,2.44,692.56,100556.16,1102.64
11-Jun-15,0,0,29.8,27.11,100,29.8,78.77,0.99,700.39,101930.78,1223.89
12-Jun-15,0,0,29.68,27.09,100,29.68,78.42,0.96,702.03,102427.43,1127.79
13-Jun-15,0,0,29.43,21.26,100,29.43,79.61,0.68,693.27,99960.33,1119
14-Jun-15,0,0,29.46,20.55,100,29.46,79.37,0.73,680.44,99038.02,1175.73
15-Jun-15,0,0,29.5,20.59,100,29.5,79.2,0.77,682.66,98931.2,1146.36
16-Jun-15,0,0,29.56,20.68,100,29.56,79.27,0.84,675.99,97908.34,1163.15
17-Jun-15,0,0,29.61,20.47,100,29.61,78.43,0.87,672.57,98356.13,1169.2
18-Jun-15,0,0,29.83,20.27,100,29.83,78.72,0.75,672.09,97776.56,1146.6
19-Jun-15,0,0,29.98,20.3,100,29.98,78.99,0.78,661.69,98204.46,1117.33
20-Jun-15,0,0,29.53,20.48,100,29.53,79.43,0.79,680.31,100659.52,1151.62
21-Jun-15,0,0,29.76,20.37,100,29.76,78.51,1.03,674.56,100486.59,1177.07
22-Jun-15,0,0,29.61,20.37,100,29.61,79.18,0.86,688.83,101887.66,1192.52
23-Jun-15,0,0,29.6,20.34,100,29.6,79.35,0.85,680.55,100673.3,1207.92
24-Jun-15,0,0,29.61,20.48,100,29.61,79.8,0.85,682.74,100514.91,1220.98
25-Jun-15,0,0,29.6,20.76,100,29.6,80.33,0.82,680.77,100248.16,1247.23
26-Jun-15,0,0,29.87,20.58,100,29.87,79.45,1.11,666.48,97528.71,1242.46
27-Jun-15,0,0,29.84,20.78,100,29.84,80.32,0.9,675.33,98647.14,1260.08
28-Jun-15,0,0,29.88,20.78,100,29.88,79.93,1.12,714.27,104432.1,1291.73
29-Jun-15,0,0,30.03,20.87,100,30.03,80.34,1,712.93,102472.33,1239.09
30-Jun-15,0,0,29.86,20.82,100,29.86,80.2,1.09,719.97,102652.64,1202.78
1-Jul-15,0,0,30.09,20.67,100,30.09,79.46,1.18,665.36,98432.72,1280.99
2-Jul-15,0,0,30,20.62,100,30,79.21,1.12,726.33,107230.62,1262.99
3-Jul-15,0,0,29.73,20.66,100,29.73,80.14,0.92,723.42,106546.11,1263.02
4-Jul-15,0,0,29.81,20.63,100,29.81,79.41,1.04,711.93,104631.5,1244.71
5-Jul-15,0,0,29.81,20.65,100,29.81,79.4,1.06,707.58,104184.38,1207.33
6-Jul-15,0,0,29.54,20.56,100,29.54,80.15,0.77,701.27,103160.24,1207.57
7-Jul-15,0,0,29.77,20.51,100,29.77,79.22,1.02,697.71,102198.22,1238.55
8-Jul-15,0,0,29.58,20.33,100,29.58,79.45,0.8,689.14,101532.33,1155.35
9-Jul-15,0,0,29.58,20.21,100,29.58,79,0.83,684,100426.71,1112.87
10-Jul-15,0,0,29.51,20.5,97.92,29.51,79.6,0.77,678.74,99516.45,1131.04
11-Jul-15,0,0,29.73,20.42,97.92,29.73,78.94,1,667.44,98986.89,1116.08
12-Jul-15,0,0,29.65,20.43,100,29.65,79.11,0.91,663.26,97553.26,1096.06
13-Jul-15,0,0,29.47,20.66,100,29.47,79.91,0.67,610.09,89963.12,1134.41
14-Jul-15,0,0,29.46,20.52,100,29.46,79.97,0.61,600.23,88517.76,1121.91
15-Jul-15,0,0,29.36,20.47,100,29.36,79.82,0.62,592.41,87521.4,1100.29
16-Jul-15,0,0,29.33,20.59,100,29.33,79.89,0.6,585.18,86448.97,1095.89
17-Jul-15,0,0,29.55,20.32,100,29.55,77.89,0.84,580.8,85845.65,1095.27
18-Jul-15,0,0,29.69,20.18,100,29.69,75.87,0.95,579.91,86691.27,1168.96
19-Jul-15,0,0,29.45,20.39,100,29.45,78.35,0.71,571.4,85750.82,1181.86
20-Jul-15,0,0,29.29,20.48,100,29.29,80.57,0.57,566.97,84823.66,1172.89
21-Jul-15,0,0,29.57,20.23,100,29.57,77.72,0.83,571.98,85842.08,1180.05
22-Jul-15,0,0,29.32,20.36,100,29.32,79.99,0.58,577.12,87765.28,1181.15
23-Jul-15,0,0,29.61,20.22,100,29.61,78.28,0.87,577.31,87238.6,1179.21
24-Jul-15,0,0,29.4,20.19,100,29.4,79.04,0.66,571.51,86074.59,1185.12
25-Jul-15,0,0,29.29,20.22,100,29.29,79.86,0.55,565.63,85222.5,1179.67
26-Jul-15,0,0,29.3,20.17,100,29.3,79.58,0.56,558.57,83897.54,1175.95
27-Jul-15,0,0,29.26,20.28,100,29.26,79.73,0.52,554.05,83234.12,1176.76
28-Jul-15,0,0,29.2,20.08,100,29.2,80.9,0.47,544.54,82308.82,1164.16
29-Jul-15,0,0,29.22,19.84,100,29.22,80.87,0.51,555.11,83697.6,1323.85
30-Jul-15,0,0,29.3,19.73,100,29.3,80.65,0.59,544.61,81657.2,1173.3
31-Jul-15,0,0,29.32,19.82,100,29.32,81.01,0.6,533.85,79920.51,1173.27
1-Aug-15,0,0,29.51,19.74,100,29.51,79.96,0.81,531.46,79409.41,1171.46
2-Aug-15,0,0,29.28,19.81,100,29.28,80.61,0.57,531.27,79058.44,1173.51
3-Aug-15,0,0,29.48,19.6,100,29.48,79.28,0.8,525.84,78960.36,1172.35
4-Aug-15,0,0,29.41,19.59,100,29.41,80.43,0.76,527.99,79498.58,1173.14
